date,TempInSitu,mV,pH
2020-03-03T11:25:00Z,24.45,-83.14,7.95
2020-03-03T11:25:00Z,24.45,-83.14,7.95
2020-03-03T11:25:00Z,24.45,-83.14,7.95
2020-03-03T11:25:00Z,24.45,-83.16,7.95
2020-03-03T11:25:00Z,24.45,-83.16,7.95
2020-03-03T11:25:00Z,24.45,-83.16,7.95
2020-03-03T11:25:00Z,24.45,-83.16,7.95
2020-03-03T11:25:00Z,24.45,-83.16,7.95
2020-03-03T11:25:00Z,24.45,-83.16,7.95
2020-03-03T11:25:00Z,24.45,-83.17,7.95
2020-03-03T11:25:00Z,24.45,-83.17,7.95
2020-03-03T11:25:00Z,24.45,-83.17,7.95
2020-03-03T11:26:00Z,24.45,-83.17,7.95
2020-03-03T11:26:00Z,24.45,-83.19,7.95
2020-03-03T11:26:00Z,24.45,-83.19,7.95
2020-03-03T11:26:00Z,24.45,-83.19,7.95
2020-03-03T11:26:00Z,24.45,-83.19,7.95
2020-03-03T11:26:00Z,24.45,-83.19,7.95
2020-03-03T11:26:00Z,24.42,-83.19,7.95
2020-03-03T11:26:00Z,24.42,-83.21,7.95
2020-03-03T11:26:00Z,24.42,-83.21,7.95
2020-03-03T11:26:00Z,24.42,-83.21,7.95
2020-03-03T11:26:00Z,24.42,-83.21,7.95
2020-03-03T11:26:00Z,24.42,-83.22,7.95
2020-03-03T11:27:00Z,24.42,-83.22,7.95
2020-03-03T11:27:00Z,24.42,-83.24,7.95
2020-03-03T11:27:00Z,24.42,-83.24,7.95
2020-03-03T11:27:00Z,24.42,-83.24,7.95
2020-03-03T11:27:00Z,24.42,-83.24,7.95
2020-03-03T11:27:00Z,24.42,-83.28,7.95
2020-03-03T11:27:00Z,24.42,-83.25,7.95
2020-03-03T11:27:00Z,24.42,-83.25,7.95
2020-03-03T11:27:00Z,24.42,-83.27,7.95
2020-03-03T11:27:00Z,24.42,-83.27,7.95
2020-03-03T11:27:00Z,24.42,-83.27,7.95
2020-03-03T11:27:00Z,24.42,-83.27,7.95
2020-03-03T11:28:00Z,24.4,-83.28,7.95
2020-03-03T11:28:00Z,24.4,-83.27,7.95
2020-03-03T11:28:00Z,24.4,-83.28,7.95
2020-03-03T11:28:00Z,24.4,-83.28,7.95
2020-03-03T11:28:00Z,24.4,-83.28,7.95
2020-03-03T11:28:00Z,24.4,-83.3,7.95
2020-03-03T11:28:00Z,24.4,-83.3,7.95
2020-03-03T11:28:00Z,24.4,-83.3,7.95
2020-03-03T11:28:00Z,24.4,-83.3,7.95
2020-03-03T11:28:00Z,24.4,-83.32,7.95
2020-03-03T11:28:00Z,24.4,-83.32,7.95
2020-03-03T11:28:00Z,24.4,-83.32,7.95
2020-03-03T11:29:00Z,24.4,-83.32,7.95
2020-03-03T11:29:00Z,24.4,-83.33,7.95
2020-03-03T11:29:00Z,24.4,-83.33,7.95
2020-03-03T11:29:00Z,24.4,-83.33,7.95
2020-03-03T11:29:00Z,24.38,-83.33,7.95
2020-03-03T11:29:00Z,24.38,-83.35,7.95
2020-03-03T11:29:00Z,24.38,-83.35,7.95
2020-03-03T11:29:00Z,24.38,-83.35,7.95
2020-03-03T11:29:00Z,24.38,-83.35,7.95
2020-03-03T11:29:00Z,24.38,-83.35,7.95
2020-03-03T11:29:00Z,24.38,-83.36,7.95
2020-03-03T11:29:00Z,24.38,-83.36,7.95
2020-03-03T11:30:00Z,24.38,-83.36,7.95
2020-03-03T11:30:00Z,24.38,-83.36,7.95
2020-03-03T11:30:00Z,24.38,-83.38,7.96
2020-03-03T11:30:00Z,24.38,-83.38,7.96
2020-03-03T11:30:00Z,24.38,-83.38,7.96
2020-03-03T11:30:00Z,24.38,-83.38,7.96
2020-03-03T11:30:00Z,24.35,-83.39,7.96
2020-03-03T11:30:00Z,24.35,-83.39,7.96
2020-03-03T11:30:00Z,24.35,-83.39,7.96
2020-03-03T11:30:00Z,24.35,-83.39,7.96
2020-03-03T11:30:00Z,24.35,-83.39,7.96
2020-03-03T11:30:00Z,24.35,-83.41,7.96
2020-03-03T11:31:00Z,24.35,-83.41,7.96
2020-03-03T11:31:00Z,24.35,-83.41,7.96
2020-03-03T11:31:00Z,24.35,-83.41,7.96
2020-03-03T11:31:00Z,24.35,-83.41,7.96
2020-03-03T11:31:00Z,24.35,-83.41,7.96
2020-03-03T11:31:00Z,24.35,-83.42,7.96
2020-03-03T11:31:00Z,24.35,-83.42,7.96
2020-03-03T11:31:00Z,24.33,-83.42,7.96
2020-03-03T11:31:00Z,24.33,-83.42,7.96
2020-03-03T11:31:00Z,24.33,-83.44,7.96
2020-03-03T11:31:00Z,24.33,-83.44,7.96
2020-03-03T11:31:00Z,24.33,-83.44,7.96
2020-03-03T11:32:00Z,24.33,-83.44,7.96
2020-03-03T11:32:00Z,24.33,-83.46,7.96
2020-03-03T11:32:00Z,24.33,-83.46,7.96
2020-03-03T11:32:00Z,24.33,-83.46,7.96
2020-03-03T11:32:00Z,24.33,-83.46,7.96
2020-03-03T11:32:00Z,24.33,-83.46,7.96
2020-03-03T11:32:00Z,24.33,-83.46,7.96
2020-03-03T11:32:00Z,24.33,-83.46,7.96
2020-03-03T11:32:00Z,24.33,-83.47,7.96
2020-03-03T11:32:00Z,24.3,-83.46,7.96
2020-03-03T11:32:00Z,24.3,-83.47,7.96
2020-03-03T11:32:00Z,24.3,-83.47,7.96
2020-03-03T11:33:00Z,24.3,-83.47,7.96
2020-03-03T11:33:00Z,24.3,-83.47,7.96
2020-03-03T11:33:00Z,24.3,-83.47,7.96
2020-03-03T11:33:00Z,24.3,-83.47,7.96
2020-03-03T11:33:00Z,24.3,-83.49,7.96
2020-03-03T11:33:00Z,24.3,-83.49,7.96
2020-03-03T11:33:00Z,24.3,-83.47,7.96
2020-03-03T11:33:00Z,24.3,-83.49,7.96
2020-03-03T11:33:00Z,24.3,-83.49,7.96
2020-03-03T11:33:00Z,24.3,-83.49,7.96
2020-03-03T11:33:00Z,24.3,-83.49,7.96
2020-03-03T11:33:00Z,24.3,-83.49,7.96
2020-03-03T11:34:00Z,24.3,-83.49,7.96
2020-03-03T11:34:00Z,24.3,-83.47,7.96
2020-03-03T11:34:00Z,24.3,-83.49,7.96
2020-03-03T11:34:00Z,24.3,-83.49,7.96
2020-03-03T11:34:00Z,24.3,-83.47,7.96
2020-03-03T11:34:00Z,24.28,-83.47,7.96
2020-03-03T11:34:00Z,24.3,-83.49,7.96
2020-03-03T11:34:00Z,24.3,-83.47,7.96
2020-03-03T11:34:00Z,24.3,-83.47,7.96
2020-03-03T11:34:00Z,24.3,-83.47,7.96
2020-03-03T11:34:00Z,24.3,-83.47,7.96
2020-03-03T11:34:00Z,24.3,-83.47,7.96
2020-03-03T11:35:00Z,24.3,-83.46,7.96
2020-03-03T11:35:00Z,24.3,-83.46,7.96
2020-03-03T11:35:00Z,24.3,-83.46,7.96
2020-03-03T11:35:00Z,24.3,-83.46,7.96
2020-03-03T11:35:00Z,24.3,-83.44,7.96
2020-03-03T11:35:00Z,24.3,-83.42,7.96
2020-03-03T11:35:00Z,24.3,-83.42,7.96
2020-03-03T11:35:00Z,24.3,-83.42,7.96
2020-03-03T11:35:00Z,24.3,-83.41,7.96
2020-03-03T11:35:00Z,24.3,-83.39,7.96
2020-03-03T11:35:00Z,24.3,-83.39,7.96
2020-03-03T11:35:00Z,24.3,-83.39,7.96
2020-03-03T11:36:00Z,24.3,-83.38,7.96
2020-03-03T11:36:00Z,24.3,-83.38,7.96
2020-03-03T11:36:00Z,24.3,-83.38,7.96
2020-03-03T11:36:00Z,24.33,-83.36,7.96
2020-03-03T11:36:00Z,24.33,-83.36,7.96
2020-03-03T11:36:00Z,24.33,-83.36,7.96
2020-03-03T11:36:00Z,24.33,-83.36,7.96
2020-03-03T11:36:00Z,24.33,-83.36,7.96
2020-03-03T11:36:00Z,24.33,-83.36,7.96
2020-03-03T11:36:00Z,24.33,-83.35,7.95
2020-03-03T11:36:00Z,24.33,-83.35,7.95
2020-03-03T11:36:00Z,24.33,-83.35,7.95
2020-03-03T11:37:00Z,24.35,-83.35,7.95
2020-03-03T11:37:00Z,24.35,-83.33,7.95
2020-03-03T11:37:00Z,24.35,-83.35,7.95
2020-03-03T11:37:00Z,24.35,-83.33,7.95
2020-03-03T11:37:00Z,24.35,-83.35,7.95
2020-03-03T11:37:00Z,24.35,-83.33,7.95
2020-03-03T11:37:00Z,24.35,-83.33,7.95
2020-03-03T11:37:00Z,24.35,-83.33,7.95
2020-03-03T11:37:00Z,24.35,-83.33,7.95
2020-03-03T11:37:00Z,24.35,-83.32,7.95
2020-03-03T11:37:00Z,24.35,-83.32,7.95
2020-03-03T11:37:00Z,24.35,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.3,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:39:00Z,24.38,-83.32,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.38,-83.33,7.95
2020-03-03T11:39:00Z,24.4,-83.33,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.33,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.33,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:42:00Z,24.4,-83.35,7.95
2020-03-03T11:42:00Z,24.4,-83.36,7.95
2020-03-03T11:42:00Z,24.4,-83.35,7.95
2020-03-03T11:42:00Z,24.4,-83.35,7.95
2020-03-03T11:42:00Z,24.4,-83.35,7.95
2020-03-03T11:42:00Z,24.4,-83.39,7.96
2020-03-03T11:42:00Z,24.4,-83.36,7.95
2020-03-03T11:42:00Z,24.4,-83.36,7.95
2020-03-03T11:42:00Z,24.4,-83.36,7.95
2020-03-03T11:42:00Z,24.4,-83.36,7.95
2020-03-03T11:42:00Z,24.4,-83.36,7.95
2020-03-03T11:42:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.38,7.96
2020-03-03T11:44:00Z,24.4,-83.38,7.96
2020-03-03T11:44:00Z,24.4,-83.38,7.96
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.38,7.96
2020-03-03T11:45:00Z,24.4,-83.36,7.95
2020-03-03T11:45:00Z,24.4,-83.38,7.96
2020-03-03T11:45:00Z,24.4,-83.36,7.95
2020-03-03T11:45:00Z,24.4,-83.36,7.95
2020-03-03T11:45:00Z,24.4,-83.36,7.95
2020-03-03T11:45:00Z,24.4,-83.38,7.96
2020-03-03T11:45:00Z,24.4,-83.36,7.95
2020-03-03T11:45:00Z,24.4,-83.38,7.96
2020-03-03T11:45:00Z,24.4,-83.38,7.96
2020-03-03T11:45:00Z,24.4,-83.38,7.96
2020-03-03T11:45:00Z,24.4,-83.36,7.95
2020-03-03T11:45:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.36,7.95
2020-03-03T11:48:00Z,24.4,-83.36,7.95
2020-03-03T11:48:00Z,24.4,-83.33,7.95
2020-03-03T11:48:00Z,24.4,-83.36,7.95
2020-03-03T11:48:00Z,24.4,-83.28,7.95
2020-03-03T11:48:00Z,24.4,-83.35,7.95
2020-03-03T11:48:00Z,24.4,-83.35,7.95
2020-03-03T11:48:00Z,24.4,-83.33,7.95
2020-03-03T11:48:00Z,24.4,-83.33,7.95
2020-03-03T11:48:00Z,24.4,-83.32,7.95
2020-03-03T11:48:00Z,24.4,-83.32,7.95
2020-03-03T11:48:00Z,24.4,-83.32,7.95
2020-03-03T11:48:00Z,24.4,-83.32,7.95
2020-03-03T11:49:00Z,24.4,-83.32,7.95
2020-03-03T11:49:00Z,24.4,-81.28,7.92
2020-03-03T11:49:00Z,24.42,-83.33,7.95
2020-03-03T11:49:00Z,24.42,-83.32,7.95
2020-03-03T11:49:00Z,24.42,-83.32,7.95
2020-03-03T11:49:00Z,24.42,-83.3,7.95
2020-03-03T11:49:00Z,24.42,-83.3,7.95
2020-03-03T11:49:00Z,24.42,-83.3,7.95
2020-03-03T11:49:00Z,24.42,-83.3,7.95
2020-03-03T11:49:00Z,24.42,-83.3,7.95
2020-03-03T11:49:00Z,24.42,-83.3,7.95
2020-03-03T11:49:00Z,24.42,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.28,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.33,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:51:00Z,24.47,-83.28,7.95
2020-03-03T11:51:00Z,24.47,-83.28,7.95
2020-03-03T11:51:00Z,24.47,-83.28,7.95
2020-03-03T11:51:00Z,24.47,-83.27,7.95
2020-03-03T11:51:00Z,24.47,-83.27,7.95
2020-03-03T11:51:00Z,24.47,-83.27,7.95
2020-03-03T11:51:00Z,24.47,-83.27,7.95
2020-03-03T11:51:00Z,24.47,-83.27,7.95
2020-03-03T11:51:00Z,24.47,-83.25,7.95
2020-03-03T11:51:00Z,24.47,-83.25,7.95
2020-03-03T11:51:00Z,24.47,-83.25,7.95
2020-03-03T11:51:00Z,24.47,-83.25,7.95
2020-03-03T11:52:00Z,24.47,-83.25,7.95
2020-03-03T11:52:00Z,24.47,-83.25,7.95
2020-03-03T11:52:00Z,24.47,-83.25,7.95
2020-03-03T11:52:00Z,24.47,-83.25,7.95
2020-03-03T11:52:00Z,24.47,-83.24,7.95
2020-03-03T11:52:00Z,24.47,-83.24,7.95
2020-03-03T11:52:00Z,24.47,-83.24,7.95
2020-03-03T11:52:00Z,24.47,-83.25,7.95
2020-03-03T11:52:00Z,24.5,-83.24,7.95
2020-03-03T11:52:00Z,24.5,-83.24,7.95
2020-03-03T11:52:00Z,24.5,-83.24,7.95
2020-03-03T11:52:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.22,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:54:00Z,24.5,-83.24,7.95
2020-03-03T11:54:00Z,24.5,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:54:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:56:00Z,24.52,-83.25,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.22,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:56:00Z,24.54,-83.24,7.95
2020-03-03T11:57:00Z,24.54,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.27,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.24,7.95
2020-03-03T11:57:00Z,24.57,-83.22,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:58:00Z,24.57,-83.22,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:58:00Z,24.57,-83.22,7.95
2020-03-03T11:58:00Z,24.57,-83.22,7.95
2020-03-03T11:58:00Z,24.57,-83.22,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:58:00Z,24.57,-83.22,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.25,7.95
2020-03-03T12:00:00Z,24.57,-83.24,7.95
2020-03-03T12:00:00Z,24.57,-83.24,7.95
2020-03-03T12:00:00Z,24.57,-83.25,7.95
2020-03-03T12:00:00Z,24.57,-83.25,7.95
2020-03-03T12:00:00Z,24.57,-83.25,7.95
2020-03-03T12:00:00Z,24.57,-83.25,7.95
2020-03-03T12:00:00Z,24.57,-83.25,7.95
2020-03-03T12:00:00Z,24.59,-83.25,7.95
2020-03-03T12:00:00Z,24.59,-83.25,7.95
2020-03-03T12:00:00Z,24.59,-83.25,7.95
2020-03-03T12:00:00Z,24.59,-83.27,7.95
2020-03-03T12:00:00Z,24.59,-83.25,7.95
2020-03-03T12:01:00Z,24.59,-83.27,7.95
2020-03-03T12:01:00Z,24.59,-83.25,7.95
2020-03-03T12:01:00Z,24.59,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.27,7.95
2020-03-03T12:01:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.28,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.32,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.32,7.95
2020-03-03T12:04:00Z,24.57,-83.32,7.95
2020-03-03T12:04:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.3,7.95
2020-03-03T12:05:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.33,7.95
2020-03-03T12:05:00Z,24.57,-83.33,7.95
2020-03-03T12:05:00Z,24.57,-83.33,7.95
2020-03-03T12:05:00Z,24.57,-83.33,7.95
2020-03-03T12:06:00Z,24.57,-83.33,7.95
2020-03-03T12:06:00Z,24.57,-83.33,7.95
2020-03-03T12:06:00Z,24.57,-83.33,7.95
2020-03-03T12:06:00Z,24.54,-83.33,7.95
2020-03-03T12:06:00Z,24.54,-83.35,7.95
2020-03-03T12:06:00Z,24.54,-83.35,7.95
2020-03-03T12:06:00Z,24.54,-83.35,7.95
